run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,63.73589720018208,63.73589720018208,['equal'],[16.994990999810398],,,,,,,,,,,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,80.74826230015606,91.07759770005941,91.07759770005941,94.16606230009347,94.16606230009347,97.16979630012065,97.16979630012065,['2'],[0.7145089998375624],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,97.16979630012065,101.2114894001279,101.2114894001279,104.31241060001776,104.31241060001776,107.31294169998728,107.31294169998728,['2'],[0.4508623001165688],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,107.31294169998728,110.20721020014025,110.20721020014025,113.34449240006506,113.34449240006506,116.34609480015934,116.34609480015934,['1'],[0.9504188999999315],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,116.34609480015934,118.81541550019756,118.81541550019756,121.92194090015255,121.92194090015255,,,['1'],[1.5579274999909103],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,124.93594800005667,128.02896940009668,128.02896940009668,131.149092100095,131.149092100095,134.15797810000367,134.15797810000367,['1'],[0.6665872000157833],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,134.15797810000367,137.1904278001748,137.1904278001748,140.3144361001905,140.3144361001905,143.31754580000415,143.31754580000415,['1'],[0.918101399904117],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,143.31754580000415,149.1530599000398,149.1530599000398,152.25524500012398,152.25524500012398,,,['2'],[1.066158200148493],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,155.27095100004226,157.89172860002145,157.89172860002145,161.01554600009695,161.01554600009695,,,['2'],[0.9178840001113713],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,164.02946730004624,167.44045740016736,167.44045740016736,170.57706929999404,170.57706929999404,173.58204510016367,173.58204510016367,['1'],[0.9123873999342322],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,93.48,scrambled,fps_60/1592568.bmp_pp81_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,5.219999999999999,None,0,9,9,9,,,,,173.58204510016367,179.18839310016483,179.18839310016483,182.25697480002418,182.25697480002418,185.2577246001456,185.2577246001456,['1'],[1.2329482999630272],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,104.93,scrambled,fps_60/1159497.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.450000000000003,None,0,10,10,10,,,,,185.2577246001456,191.1399888000451,191.1399888000451,194.22749160020612,194.22749160020612,197.2294740001671,197.2294740001671,['1'],[0.5982372998259962],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,115.01,veridical,fps_60/1592372.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.079999999999998,None,0,11,11,11,,,,,197.2294740001671,201.73585060006008,201.73585060006008,204.83114130003378,204.83114130003378,207.8315915002022,207.8315915002022,['1'],[0.8321899999864399],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,126.17,veridical,fps_60/1592568.bmp_pp81_L1_V1_veridical_freeview_isoFalse_fps60.mp4,5.159999999999997,None,0,12,12,12,,,,,207.8315915002022,213.42131220013835,213.42131220013835,216.4977297000587,216.4977297000587,219.50524320011027,219.50524320011027,['1'],[1.0004199999384582],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,136.27,veridical,fps_60/1593102.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.1000000000000085,None,0,13,13,13,,,,,219.50524320011027,224.05918900016695,224.05918900016695,227.13440960017033,227.13440960017033,,,['1'],[0.7287276999559253],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,147.81,veridical,fps_60/1159497.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.539999999999992,None,0,14,14,14,,,,,230.1458433000371,236.0877729000058,236.0877729000058,239.171367400093,239.171367400093,242.17938920017332,242.17938920017332,['2'],[0.46608839998953044],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,156.79,veridical,fps_60/1592727.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.9799999999999898,None,0,15,15,15,,,,,242.17938920017332,245.50476750009693,245.50476750009693,248.62687900010496,248.62687900010496,,,['2'],[0.5505811998154968],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,164.95,scrambled,fps_60/1159482.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.1599999999999966,None,0,16,16,16,,,,,251.64054980012588,254.1808994000312,254.1808994000312,257.2852505000774,257.2852505000774,260.2958683001343,260.2958683001343,['1'],[1.7443781001493335],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,173.04,scrambled,fps_60/1592372.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0900000000000034,None,0,17,17,17,,,,,260.2958683001343,262.7447820000816,262.7447820000816,265.86658720020205,265.86658720020205,268.8697274001315,268.8697274001315,['2'],[0.613258299883455],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,181.66,scrambled,fps_60/1593102.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6200000000000045,None,0,18,18,18,,,,,268.8697274001315,271.88808910013177,271.88808910013177,275.0083622999955,275.0083622999955,278.0125076000113,278.0125076000113,['1'],[0.905008900212124],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
4,190.0,scrambled,fps_60/1592727.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.3400000000000034,None,0,19,19,19,,,,,278.0125076000113,280.683428700082,280.683428700082,283.7888327999972,283.7888327999972,286.79262950015254,286.79262950015254,['1'],[1.3344423999078572],,,subject_9,4,2023-08-31_15h00.24.647,run_1,2023.1.2,59.955560962780226,
,,,,,,,,,,,,,,,,,,,,,,,286.79262950015254,296.795705600176,,,,,,,
